[VAMS][2018-04-13 16:54:34,472] DEBUG | <==    Updates: 10 | [NioProcessor-2] org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(159)
[VAMS][2018-04-13 16:54:34,473] DEBUG | Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3d1ca3d8] | [NioProcessor-2] org.mybatis.spring.SqlSessionUtils.closeSqlSession(191)
[VAMS][2018-04-13 16:54:34,473] DEBUG | Returning JDBC Connection to DataSource | [NioProcessor-2] org.springframework.jdbc.datasource.DataSourceUtils.doReleaseConnection(329)
[VAMS][2018-04-13 16:54:34,476] DEBUG | Creating a new SqlSession | [NioProcessor-2] org.mybatis.spring.SqlSessionUtils.getSqlSession(97)
[VAMS][2018-04-13 16:54:34,476] DEBUG | SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@38764989] was not registered for synchronization because synchronization is not active | [NioProcessor-2] org.mybatis.spring.SqlSessionUtils.registerSessionHolder(148)
[VAMS][2018-04-13 16:54:34,485] DEBUG | Fetching JDBC Connection from DataSource | [NioProcessor-2] org.springframework.jdbc.datasource.DataSourceUtils.doGetConnection(110)
[VAMS][2018-04-13 16:54:34,488] DEBUG | JDBC Connection [835966436, URL=jdbc:mysql://localhost:3306/SMM?useSSL=true&useUnicode=true&characterEncoding=utf-8&allowMultiQueries=true, UserName=root@localhost, MySQL Connector Java] will not be managed by Spring | [NioProcessor-2] org.mybatis.spring.transaction.SpringManagedTransaction.openConnection(87)
[VAMS][2018-04-13 16:54:34,488] DEBUG | ==>  Preparing: insert ignore into SMM.plc_data_day(id,station_id,quota_key,quota_value,quota_type,create_date,update_date,calculate_date,device_id,device_type,isSend) values (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?) , (?,?,?,?,?, ?,?,?,?, ?,?)  | [NioProcessor-2] org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(159)
